REGISTRO,ANNO,NUMERO
PG,2023,106850
PG,2023,74570
PG,2023,65562
PG,2023,77890
PG,2023,65311
PG,2023,56325
PG,2023,61932
PG,2023,78471
PG,2023,63619
PG,2023,77810
PG,2023,54400
PG,2023,107250
PG,2023,81328
PG,2023,102299
PG,2023,67414
PG,2023,92487
PG,2023,91504
PG,2023,109011
PG,2023,58452
PG,2023,61511
PG,2023,67593
PG,2023,77943
PG,2023,43931
PG,2023,108873
PG,2023,68872
PG,2023,68297
PG,2023,70940
PG,2023,107674
PG,2023,50454
PG,2023,73059
PG,2023,44902
PG,2023,54101
PG,2023,72639
PG,2023,46706
PG,2023,55184
PG,2023,85197
PG,2023,89895
PG,2023,103867
PG,2023,40136
PG,2023,81798
PG,2023,89155
PG,2023,51862
PG,2023,58039
PG,2023,88512
PG,2023,68191
PG,2023,65456
PG,2023,105077
PG,2023,86623
PG,2023,80829
PG,2023,79498
PG,2023,58371
PG,2023,102265
PG,2023,56829
PG,2023,75388
PG,2023,60047
PG,2023,71058
PG,2023,70925
PG,2023,55904
PG,2023,102377
PG,2023,88307
PG,2023,102933
PG,2023,58859
PG,2023,70740
PG,2023,51144
PG,2023,108939
PG,2023,76964
PG,2023,66553
PG,2023,69409
PG,2023,74757
PG,2023,100635
PG,2023,92746
PG,2023,48181
PG,2023,52886
PG,2023,91377
PG,2023,58846
PG,2023,91956
PG,2023,104672
PG,2023,57534
PG,2023,68917
PG,2023,88475
PG,2023,83495
PG,2023,80193
PG,2023,62819
PG,2023,105977
PG,2023,57901
PG,2023,104534
PG,2023,70968
PG,2023,108132
PG,2023,56339
PG,2023,66821
PG,2023,107444
PG,2023,81248
PG,2023,58227
PG,2023,61918
PG,2023,91783
PG,2023,74123
PG,2023,101283
PG,2023,42108
PG,2023,78034
PG,2023,59105
PG,2023,92344
PG,2023,71108
PG,2023,65915
PG,2023,64902
PG,2023,101791
PG,2023,56604
PG,2023,82502
PG,2023,58519
PG,2023,88849
PG,2023,83389
PG,2023,106967
PG,2023,42879
PG,2023,108364
PG,2023,74647
PG,2023,64567
PG,2023,75946
PG,2023,74869
PG,2023,46284
PG,2023,89200
PG,2023,90972
PG,2023,104715
PG,2023,57380
PG,2023,46668
PG,2023,74952
PG,2023,86409
PG,2023,93436
PG,2023,106081
PG,2023,107136
PG,2023,101059
PG,2023,71778
PG,2023,105395
PG,2023,91986
PG,2023,107390
PG,2023,47167
PG,2023,72979
PG,2023,56790
PG,2023,69922
PG,2023,67621
PG,2023,41426
PG,2023,78275
PG,2023,64814
PG,2023,88236
PG,2023,92298
PG,2023,64419
PG,2023,82245
PG,2023,108578
PG,2023,55737
PG,2023,45228
PG,2023,72163
PG,2023,80923
PG,2023,70194
PG,2023,113100
PG,2023,103071
PG,2023,67932
PG,2023,79773
PG,2023,69901
PG,2023,52669
PG,2023,77539
PG,2023,56595
PG,2023,104411
PG,2023,59146
PG,2023,84214
PG,2023,87023
PG,2023,108689
PG,2023,63024
PG,2023,63011
PG,2023,77096
PG,2023,73636
PG,2023,60678
PG,2023,83229
PG,2023,104294
PG,2023,90365
PG,2023,60910
PG,2023,42772
PG,2023,74100
PG,2023,84429
PG,2023,30703
PG,2023,84323
PG,2023,65768
PG,2023,54018
PG,2023,66556
PG,2023,92069
PG,2023,56529
PG,2023,100906
PG,2023,71419
PG,2023,110929
PG,2023,65161
PG,2023,91636
PG,2023,100972
PG,2023,48044
PG,2023,57180
PG,2023,86685
PG,2023,70599
PG,2023,85749
PG,2023,60486
PG,2023,64454
PG,2023,89995
PG,2023,60559
PG,2023,104595
PG,2023,65565
PG,2023,72519
PG,2023,76089
PG,2023,79192
PG,2023,89191
PG,2023,64208
PG,2023,73560
PG,2023,63341
PG,2023,107333
PG,2023,32257
PG,2023,42935
PG,2023,49196
PG,2023,90399
PG,2023,64998
PG,2023,60657
PG,2023,81920
PG,2023,104570
PG,2023,103500
PG,2023,91382
PG,2023,105174
PG,2023,51296
PG,2023,74802
PG,2023,47564
PG,2023,42635
PG,2023,104667
PG,2023,67029
PG,2023,31001
PG,2023,67703
PG,2023,88373
PG,2023,86331
PG,2023,73477
PG,2023,70980
PG,2023,60224
PG,2023,85659
PG,2023,50486
PG,2023,111078
PG,2023,56060
PG,2023,67397
PG,2023,80894
PG,2023,40412
PG,2023,101682
PG,2023,109115
PG,2023,56361
PG,2023,102779
PG,2023,55216
PG,2023,107487
PG,2023,76938
PG,2023,90297
PG,2023,71598
PG,2023,33421
PG,2023,82792
PG,2023,72058
PG,2023,80160
PG,2023,69903
PG,2023,71290
PG,2023,80407
PG,2023,32413
PG,2023,91560
PG,2023,78351
PG,2023,76282
PG,2023,107029
PG,2023,100479
PG,2023,74752
PG,2023,71879
PG,2023,72141
PG,2023,85409
PG,2023,86024
PG,2023,69757
PG,2023,32182
PG,2023,69920
PG,2023,68737
PG,2023,44886
PG,2023,64492
PG,2023,78139
PG,2023,60320
PG,2023,83028
PG,2023,74230
PG,2023,87895
PG,2023,64903
PG,2023,72250
PG,2023,70604
PG,2023,65880
PG,2023,57683
PG,2023,45868
PG,2023,76584
PG,2023,86852
PG,2023,82739
PG,2023,72557
PG,2023,88239
PG,2023,71366
PG,2023,107543
PG,2023,44527
PG,2023,85456
PG,2023,103415
PG,2023,103717
PG,2023,109322
PG,2023,107539
PG,2023,87340
PG,2023,47166
PG,2023,106458
PG,2023,74091
PG,2023,88412
PG,2023,86067
PG,2023,63073
PG,2023,30451
PG,2023,109239
PG,2023,59817
PG,2023,83104
PG,2023,48660
PG,2023,91835
PG,2023,101667
PG,2023,55403
PG,2023,70433
PG,2023,66333
PG,2023,46077
PG,2023,79737
PG,2023,100938
PG,2023,108175
PG,2023,101576
PG,2023,43037
PG,2023,57033
PG,2023,100904
PG,2023,83636
PG,2023,109083
PG,2023,88658
PG,2023,56837
PG,2023,86334
PG,2023,89130
PG,2023,104331
PG,2023,71423
PG,2023,75444
PG,2023,68809
PG,2023,76987
PG,2023,61938
PG,2023,46232
PG,2023,87007
PG,2023,84913
PG,2023,76682
PG,2023,59580
PG,2023,64779
PG,2023,65790
PG,2023,56354
PG,2023,63739
PG,2023,62621
PG,2023,85145
PG,2023,88925
PG,2023,67335
PG,2023,87386
PG,2023,85720
PG,2023,57363
PG,2023,51353
PG,2023,83230
PG,2023,30212
PG,2023,73656
PG,2023,75286
PG,2023,65645
PG,2023,58770
PG,2023,109128
PG,2023,84324
PG,2023,91661
PG,2023,74787
PG,2023,86577
PG,2023,72134
PG,2023,57735
PG,2023,86077
PG,2023,78155
PG,2023,91124
PG,2023,80460
PG,2023,63262
PG,2023,88477
PG,2023,61514
PG,2023,81917
PG,2023,74634
PG,2023,58357
PG,2023,69304
PG,2023,78331
PG,2023,93246
PG,2023,107159
PG,2023,106940
PG,2023,73668
PG,2023,63151
PG,2023,91932
PG,2023,99851
PG,2023,65077
PG,2023,53454
PG,2023,55617
PG,2023,110041
PG,2023,84877
PG,2023,62133
PG,2023,80391
PG,2023,32600
PG,2023,109032
PG,2023,56424
PG,2023,76463
PG,2023,71660
PG,2023,87604
PG,2023,103895
PG,2023,30373
PG,2023,110301
PG,2023,106910
PG,2023,74646
PG,2023,82579
PG,2023,60528
PG,2023,88098
PG,2023,73756
PG,2023,82200
PG,2023,100506
PG,2023,109816
PG,2023,89178
PG,2023,73753
PG,2023,55726
PG,2023,43465
PG,2023,78362
PG,2023,52928
PG,2023,58975
PG,2023,92297
PG,2023,60058
PG,2023,86837
PG,2023,56983
PG,2023,63617
PG,2023,74333
PG,2023,68838
PG,2023,46102
PG,2023,87790
PG,2023,82639
PG,2023,101541
PG,2023,79324
PG,2023,82218
PG,2023,102285
PG,2023,67977
PG,2023,62328
PG,2023,75802
PG,2023,44698
PG,2023,102012
PG,2023,86942
PG,2023,66084
PG,2023,89921
PG,2023,75489
PG,2023,69391
PG,2023,90992
PG,2023,107616
PG,2023,44193
PG,2023,66161
PG,2023,42773
PG,2023,86287
PG,2023,59943
PG,2023,91115
PG,2023,59042
PG,2023,85223
PG,2023,80409
PG,2023,105501
PG,2023,52649
PG,2023,55814
PG,2023,62701
PG,2023,78429
PG,2023,43458
PG,2023,77772
PG,2023,108635
PG,2023,108941
PG,2023,81209
PG,2023,57357
PG,2023,54440
PG,2023,101681
PG,2023,81191
PG,2023,74289
PG,2023,29918
PG,2023,56042
PG,2023,107149
PG,2023,100776
PG,2023,59939
PG,2023,87473
PG,2023,29871
PG,2023,72645
PG,2023,101076
PG,2023,89318
PG,2023,64494
PG,2023,106982
PG,2023,83100
PG,2023,63850
PG,2023,64576
PG,2023,86468
PG,2023,62859
PG,2023,32187
PG,2023,81406
PG,2023,89356
PG,2023,72479
PG,2023,40645
PG,2022,81251
PG,2023,43671
PG,2023,72968
PG,2023,104668
PG,2023,106854
PG,2023,80322
PG,2023,54100
PG,2023,57593
PG,2023,84027
PG,2023,81159
PG,2023,32587
PG,2023,62575
PG,2023,88755
PG,2023,49464
PG,2023,104862
PG,2023,57218
PG,2023,88310
PG,2023,101031
PG,2023,100548
PG,2023,59401
PG,2023,107655
PG,2023,113051
PG,2023,75888
PG,2023,82250
PG,2023,55318
PG,2023,40906
PG,2023,86410
PG,2023,76108
PG,2023,85666
PG,2023,89355
PG,2023,54782
PG,2023,62568
PG,2023,52804
PG,2023,87553
PG,2023,48627
PG,2023,81828
PG,2023,65313
PG,2023,104110
PG,2023,40550
PG,2023,54451
PG,2023,69316
PG,2023,87286
PG,2023,55283
PG,2023,56148
PG,2023,87832
PG,2023,59008
PG,2023,68790
PG,2023,84815
PG,2023,105591
PG,2023,48508
PG,2023,65146
PG,2023,105450
PG,2023,55180
PG,2023,78611
PG,2023,73727
PG,2023,55099
PG,2023,71518
PG,2023,107386
PG,2023,53156
PG,2023,57799
PG,2023,75098
PG,2023,80672
PG,2023,82687
PG,2023,66440
PG,2023,103107
PG,2023,89846
PG,2023,63443
PG,2023,57610
PG,2023,98833
PG,2023,63144
PG,2023,64495
PG,2023,83515
PG,2023,91201
PG,2023,77178
PG,2023,102456
PG,2023,56835
PG,2023,72126
PG,2023,66967
PG,2023,73492
PG,2023,78349
PG,2023,80661
PG,2023,77019
PG,2023,62697
PG,2023,32538
PG,2023,53504
PG,2023,56241
PG,2023,102766
PG,2023,86784
PG,2023,66165
PG,2023,53564
PG,2023,104549
PG,2023,57010
PG,2023,78340
PG,2023,86278
PG,2023,63848
PG,2023,89699
PG,2023,63829
PG,2023,92179
PG,2023,92283
PG,2023,105222
PG,2023,79770
PG,2023,71476
PG,2023,93208
PG,2023,56315
PG,2023,102507
PG,2023,104537
PG,2023,86384
DELI,2023,189
PG,2023,80159
PG,2023,59151
PG,2023,85483
PG,2023,78787
PG,2023,32575
PG,2023,92242
PG,2023,32594
PG,2023,89518
PG,2023,64600
PG,2023,85090
PG,2023,47264
PG,2023,42186
PG,2023,92547
PG,2023,100630
PG,2023,56479
PG,2023,79320
PG,2023,104378
PG,2023,77182
PG,2023,73592
PG,2023,89843
PG,2023,78831
PG,2023,54539
PG,2023,58551
PG,2023,90165
PG,2023,112951
PG,2023,69763
PG,2023,85493
PG,2023,85837
PG,2023,108589
DETE,2023,1058
PG,2023,67018
PG,2023,60989
PG,2023,44060
PG,2023,75269
PG,2023,46437
PG,2023,57362
PG,2023,87682
PG,2023,56326
PG,2023,81034
PG,2023,84709
PG,2023,76631
PG,2023,83743
PG,2023,63890
PG,2023,57546
PG,2023,89123
PG,2023,85248
PG,2023,31429
PG,2023,49660
PG,2023,84103
PG,2023,104817
PG,2023,69803
PG,2023,109307
PG,2023,87310
PG,2023,76457
PG,2023,55616
PG,2023,102894
PG,2023,65593
PG,2023,56752
PG,2023,109060
PG,2023,106033
PG,2023,89624
PG,2023,63172
PG,2023,76667
PG,2023,69661
PG,2023,66303
PG,2023,103946
PG,2023,85326
PG,2023,54794
PG,2023,107653
PG,2023,64053
PG,2023,38682
PG,2023,101164
PG,2023,82771
PG,2023,52714
PG,2023,72497
PG,2023,78103
PG,2023,83931
PG,2023,106027
PG,2023,68338
PG,2023,88196
PG,2023,51722
PG,2023,79185
PG,2023,103770
PG,2023,75959
PG,2023,77829
PG,2023,78147
PG,2023,48231
PG,2023,43125
PG,2023,59524
PG,2023,65381
PG,2023,68042
PG,2023,54480
PG,2023,82529
PG,2023,108444
PG,2023,72256
PG,2023,75580
PG,2023,88884
PG,2023,62811
PG,2023,92532
PG,2023,68083
PG,2023,108252
PG,2023,100997
PG,2023,103504
PG,2023,32595
PG,2023,67739
PG,2023,65857
PG,2023,73259
PG,2023,89169
PG,2023,101454
PG,2023,54538
PG,2023,76628
PG,2023,90007
PG,2023,59202
PG,2023,69932
PG,2023,88036
PG,2023,53862
PG,2023,107609
PG,2023,81684
PG,2023,61921
PG,2023,83408
PG,2023,89626
PG,2023,87711
PG,2023,103450
PG,2023,102728
PG,2023,47047
PG,2023,104023
PG,2023,102760
PG,2023,73125
PG,2023,44850
PG,2023,86880
PG,2023,71524
PG,2023,63865
PG,2023,108320
PG,2023,61764
PG,2023,52822
PG,2023,70210
PG,2023,103036
PG,2023,80398
PG,2023,83050
PG,2023,65519
PG,2023,52810
PG,2023,67514
PG,2023,86797
PG,2023,62290
PG,2023,87186
PG,2023,69844
PG,2023,101672
PG,2023,65112
PG,2023,41408
PG,2023,76461
PG,2023,108224
PG,2023,65933
PG,2023,58329
PG,2023,63029
PG,2023,83083
PG,2023,89343
PG,2023,110050
PG,2023,41654
PG,2023,73846
PG,2023,103051
PG,2023,64023
PG,2023,72156
PG,2023,40982
PG,2023,91305
PG,2023,88703
PG,2023,103459
PG,2023,53109
PG,2023,58550
PG,2023,67891
PG,2023,69750
PG,2023,54160
PG,2023,61943
PG,2023,73824
PG,2023,67879
PG,2023,107984
PG,2023,32546
PG,2023,87622
PG,2023,58601
PG,2023,104591
PG,2023,56746
PG,2023,92054
PG,2023,75931
PG,2023,103101
PG,2023,61786
PG,2023,76247
PG,2023,63117
PG,2023,83194
PG,2023,109221
PG,2023,67362
PG,2023,11427
PG,2023,79931
PG,2023,77976
PG,2023,67708
PG,2023,82006
PG,2023,105171
PG,2023,69732
PG,2023,62744
PG,2023,101724
PG,2023,84049
PG,2023,92163
PG,2023,61942
PG,2023,30483
PG,2023,108148
PG,2023,101768
PG,2023,110069
PG,2023,99351
PG,2023,84149
PG,2023,79718
PG,2023,80530
PG,2023,73316
PG,2023,85180
PG,2023,85191
PG,2023,103816
PG,2023,103688
PG,2023,54142
PG,2023,75895
PG,2023,81068
PG,2023,62428
PG,2023,92745
PG,2023,58605
PG,2023,67628
PG,2023,68340
PG,2023,72697
PG,2023,101579
PG,2023,68575
PG,2023,89644
PG,2023,73327
PG,2023,70623
PG,2023,110300
PG,2023,88662
PG,2023,65362
PG,2023,52631
PG,2023,53427
PG,2023,100580
PG,2023,83987
PG,2023,82704
PG,2023,68855
PG,2023,103047
PG,2023,58284
PG,2023,70451
PG,2023,70598
PG,2023,72676
PG,2023,44057
PG,2023,30473
PG,2023,81717
PG,2023,79906
PG,2023,108569
PG,2023,82976
PG,2023,103776
PG,2023,60025
PG,2023,101307
PG,2023,105545
PG,2023,32557
PG,2023,109034
PG,2023,62707
PG,2023,65924
PG,2023,103966
PG,2023,100475
PG,2023,89655
PG,2023,30568
PG,2023,73135
PG,2023,85153
PG,2023,66389
PG,2023,73942
PG,2023,68918
PG,2023,43961
PG,2023,54875
PG,2023,80949
PG,2023,74074
PG,2023,40933
PG,2023,92525
PG,2023,105181
PG,2023,87734
PG,2023,87927
PG,2023,69195
PG,2023,78175
PG,2023,64319
PG,2023,22407
PG,2023,74328
PG,2023,46406
PG,2022,105011
PG,2023,69880
PG,2023,84325
PG,2023,58186
PG,2023,78431
PG,2023,62583
PG,2023,81465
PG,2023,106159
PG,2023,82640
PG,2023,63749
PG,2023,55116
PG,2023,57438
PG,2023,44006
PG,2023,32296
PG,2023,73358
PG,2023,83131
PG,2023,67071
PG,2023,101002
PG,2023,76351
PG,2023,61365
PG,2023,60738
PG,2023,66233
PG,2023,107947
PG,2023,104657
PG,2023,56254
PG,2023,41946
PG,2023,87043
PG,2023,87339
PG,2023,66500
PG,2023,56487
PG,2023,82254
PG,2023,109499
PG,2023,44517
PG,2023,57372
PG,2023,84642
PG,2023,70621
PG,2023,65859
PG,2023,78058
PG,2023,57538
PG,2023,61066
PG,2023,92005
PG,2023,102443
PG,2023,77691
PG,2023,102455
PG,2023,88356
PG,2023,60318
PG,2023,106640
PG,2023,69734
PG,2023,90371
PG,2023,82942
PG,2023,105053
PG,2023,68749
PG,2023,41615
PG,2023,65754
PG,2023,65124
PG,2023,90200
PG,2023,62157
PG,2023,59834
PG,2023,109699
PG,2023,70899
PG,2023,88857
PG,2023,72245
PG,2023,75156
PG,2023,90130
PG,2023,42195
PG,2023,82931
PG,2023,77060
PG,2023,113066
PG,2023,73986
PG,2023,45013
PG,2023,85106
PG,2023,108934
PG,2023,58040
PG,2023,110224
PG,2023,68906
PG,2023,78178
PG,2023,88086
PG,2023,59537
PG,2023,63633
PG,2023,68293
PG,2023,55427
PG,2023,90401
PG,2023,58061
PG,2023,104761
PG,2023,72483
PG,2023,104385
PG,2023,83940
PG,2023,45824
PG,2023,85454
PG,2023,106726
PG,2023,67888
PG,2023,107707
PG,2023,108866
PG,2023,88345
PG,2023,110060
PG,2023,54429
PG,2023,93666
PG,2023,66050
PG,2023,42154
PG,2023,58162
PG,2023,77410
PG,2023,72575
PG,2023,82022
PG,2023,66132
PG,2023,68446
PG,2023,68570
PG,2023,82835
PG,2023,70450
PG,2023,57066
PG,2023,87732
PG,2023,103178
PG,2023,62639
PG,2023,82647
PG,2023,93124
PG,2023,32316
PG,2023,106953
PG,2023,90255
PG,2023,92535
PG,2023,86876
PG,2023,68387
PG,2023,87187
PG,2023,83315
PG,2023,75678
PG,2023,51774
PG,2023,77031
PG,2023,54102
PG,2023,46821
PG,2023,68408
PG,2023,82757
PG,2023,85764
PG,2023,48771
PG,2023,86379
PG,2023,104007
PG,2023,57007
PG,2023,92784
PG,2023,78526
PG,2023,58885
PG,2023,69891
PG,2023,46707
PG,2023,103496
PG,2023,44243
PG,2023,85086
PG,2023,48005
PG,2023,74911
PG,2023,102905
PG,2023,57571
PG,2023,67260
PG,2023,105862
PG,2023,55458
PG,2023,109879
PG,2023,77211
PG,2023,11365
PG,2023,78953
PG,2023,41732
PG,2023,89005
PG,2023,107155
PG,2023,104739
PG,2023,53493
PG,2023,87646
PG,2023,108707
PG,2023,76801
PG,2023,56080
PG,2023,60711
PG,2023,108129
PG,2023,81870
PG,2023,77073
PG,2023,105676
PG,2023,84441
PG,2022,76790
PG,2023,69106
PG,2023,80668
PG,2023,71819
PG,2023,81292
PG,2023,82415
PG,2023,82362
PG,2023,88852
PG,2023,103424
PG,2023,78207
PG,2023,109316
PG,2023,43339
PG,2023,86497
PG,2023,103134
PG,2023,63043
PG,2023,102291
PG,2023,85064
PG,2023,108659
PG,2023,83099
PG,2023,111908
PG,2023,87530
PG,2023,57431
PG,2023,111500
PG,2023,78278
PG,2023,109313
PG,2023,36848
PG,2023,57212
PG,2023,51652
PG,2023,82801
PG,2023,101567
PG,2023,83703
PG,2023,86480
PG,2023,89230
PG,2023,43223
PG,2023,54403
PG,2023,59083
PG,2023,72811
PG,2023,88791
PG,2023,78782
PG,2023,107663
PG,2023,83335
PG,2023,68469
PG,2023,84128
PG,2023,64233
PG,2023,87981
PG,2023,90292
PG,2023,81751
PG,2023,91409
PG,2023,71965
PG,2023,92261
PG,2023,82777
PG,2023,63629
PG,2023,65499
PG,2023,77578
PG,2023,86366
PG,2023,102971
PG,2023,56697
PG,2023,110618
PG,2023,63985
PG,2023,41891
PG,2023,57920
PG,2023,91161
PG,2023,67589
PG,2023,109254
PG,2023,108652
PG,2023,81262
PG,2023,86789
PG,2023,65012
PG,2023,40414
PG,2023,66911
PG,2023,102860
PG,2023,57495
PG,2023,109902
PG,2023,65116
PG,2023,69362
PG,2023,64414
PG,2022,69955
PG,2023,81973
PG,2023,87876
PG,2023,68256
PG,2023,87864
PG,2023,67389
PG,2023,60835
PG,2023,107634
PG,2023,56513
PG,2023,46342
PG,2023,66313
PG,2023,76635
PG,2023,64912
PG,2023,82534
PG,2023,101780
PG,2023,81995
PG,2023,75107
PG,2023,107562
PG,2023,75581
PG,2023,64513
PG,2023,68948
PG,2023,57309
PG,2023,82994
PG,2023,59347
PG,2023,44918
PG,2023,67163
PG,2023,61874
PG,2023,75420
PG,2023,69422
PG,2023,46788
PG,2023,91726
PG,2023,66068
PG,2023,59660
PG,2023,63803
PG,2023,59747
PG,2023,84110
PG,2023,107810
PG,2023,74633
PG,2023,47550
PG,2023,84025
PG,2023,78303
PG,2023,101709
PG,2023,109889
PG,2023,66120
PG,2023,53739
PG,2023,102488
PG,2023,72008
PG,2023,80851
PG,2023,69829
PG,2023,59309
PG,2023,48465
PG,2023,47610
PG,2023,72263
PG,2023,87899
PG,2023,105272
PG,2023,108008
PG,2023,79608
PG,2023,81276
PG,2023,105663
PG,2023,47894
PG,2023,76822
PG,2023,55963
PG,2023,101536
PG,2023,78141
PG,2023,30361
PG,2023,67391
PG,2023,85065
PG,2023,63638
PG,2023,62582
PG,2023,73483
PG,2023,76844
PG,2023,67930
PG,2023,57880
PG,2023,61178
PG,2023,83405
PG,2023,65123
PG,2023,89134
PG,2023,58114
PG,2023,80273
PG,2023,62264
PG,2023,80901
PG,2023,87024
PG,2023,77358
PG,2023,86059
PG,2023,86654
PG,2023,50671
PG,2023,33682
PG,2023,103890
PG,2023,68843
PG,2023,84862
PG,2023,75469
PG,2023,82898
PG,2023,64745
PG,2023,89011
PG,2023,30376
PG,2023,70931
PG,2023,43205
PG,2023,54434
PG,2023,101487
PG,2023,92346
PG,2023,81985
PG,2023,29864
PG,2023,85814
PG,2023,77986
PG,2023,64631
PG,2023,107472
PG,2023,103680
PG,2023,80252
PG,2023,62112
PG,2023,84727
PG,2023,104338
PG,2023,61519
DETE,2023,1170
PG,2023,110150
PG,2023,57433
PG,2023,67838
PG,2023,109295
PG,2023,63603
PG,2023,76531
PG,2023,105279
PG,2023,81021
PG,2023,82314
PG,2023,81893
PG,2023,107564
PG,2023,60716
PG,2023,56677
PG,2023,79935
PG,2023,50275
PG,2023,105016
PG,2023,88775
PG,2023,62714
PG,2023,78639
PG,2023,57044
PG,2023,73921
PG,2023,78248
PG,2023,68904
PG,2023,57502
PG,2023,72611
PG,2023,56191
PG,2023,92488
PG,2023,77004
PG,2023,67942
PG,2023,81201
PG,2023,62345
PG,2023,106500
PG,2023,63830
PG,2023,91598
PG,2023,81755
PG,2023,71221
PG,2023,92409
PG,2023,101015
PG,2023,84039
PG,2023,104015
PG,2023,109103
PG,2023,60113
PG,2023,68647
PG,2023,43587
PG,2023,104253
PG,2023,60041
PG,2023,53934
PG,2023,90940
PG,2023,105133
PG,2023,79317
PG,2023,78151
PG,2023,30652
PG,2023,108537
PG,2023,88758
PG,2023,72686
PG,2023,75601
PG,2023,100539
PG,2023,58355
PG,2023,103572
PG,2023,63693
PG,2023,76010
PG,2023,85820
PG,2023,82736
PG,2023,83272
PG,2023,60354
PG,2023,64876
PG,2023,84321
PG,2023,77438
PG,2023,87176
PG,2023,107022
PG,2023,75712
PG,2023,74508
PG,2023,36924
PG,2023,60021
PG,2023,45364
PG,2023,83106
PG,2023,74192
PG,2023,109346
PG,2023,50762
PG,2023,72161
PG,2023,102920
PG,2023,78224
PG,2023,78249
PG,2023,109207
PG,2023,66875
PG,2023,92275
PG,2023,83460
PG,2023,101748
PG,2023,78199
PG,2023,65042
PG,2023,106741
PG,2023,103362
PG,2023,70402
PG,2023,107795
PG,2023,62509
PG,2023,65576
PG,2023,79610
PG,2023,76256
PG,2023,91363
PG,2023,75679
PG,2023,105522
PG,2023,79064
PG,2023,43886
PG,2023,93222
PG,2023,74029
PG,2023,84450
PG,2023,61752
PG,2023,64285
PG,2023,81888
PG,2023,84376
PG,2023,65477
PG,2023,70147
PG,2023,82786
PG,2023,60894
PG,2023,75434
PG,2023,87173
PG,2023,43430
PG,2023,78962
PG,2023,61632
PG,2023,55829
PG,2023,101039
PG,2023,88245
PG,2023,46502
PG,2023,68688
PG,2023,82037
PG,2023,63309
PG,2023,102439
PG,2023,109122
PG,2023,107626
PG,2023,60952
PG,2023,80203
PG,2023,61491
PG,2023,67840
PG,2023,69609
PG,2023,86566
PG,2023,47397
PG,2023,105745
PG,2023,102397
PG,2023,47051
PG,2023,67137
PG,2023,78238
PG,2023,77020
PG,2023,80304
PG,2023,73261
PG,2023,53802
PG,2023,83044
PG,2023,105169
PG,2023,82581
PG,2023,76917
PG,2023,58515
PG,2023,75776
PG,2023,69490
PG,2023,56350
PG,2023,87525
PG,2023,92604
PG,2023,76752
PG,2023,100756
PG,2023,66944
PG,2023,54396
PG,2023,58266
PG,2023,66048
PG,2023,69331
PG,2023,87042
PG,2023,102035
PG,2023,91513
PG,2023,89936
PG,2023,61223
PG,2023,100686
PG,2023,91571
PG,2023,70182
PG,2023,65996
PG,2023,78010
PG,2023,80787
PG,2023,68455
PG,2023,57267
PG,2023,103286
PG,2023,102186
PG,2023,92702
PG,2023,103874
PG,2023,63287
PG,2023,61713
PG,2023,82470
PG,2023,64332
PG,2023,46924
PG,2023,100425
PG,2023,83210
PG,2023,46122
PG,2023,59533
PG,2023,67644
PG,2023,89887
PG,2023,102736
PG,2023,102685
PG,2023,74980
PG,2023,40438
PG,2023,87122
PG,2023,103100
PG,2023,57713
PG,2023,64753
PG,2023,56024
PG,2023,32237
PG,2023,56857
PG,2023,87904
PG,2023,84910
PG,2023,6788
PG,2023,57195
PG,2023,82924
PG,2023,107999
PG,2023,76818
PG,2023,88422
PG,2023,75898
PG,2023,53120
PG,2023,91832
PG,2023,76485
PG,2023,56977
PG,2023,73757
PG,2023,86972
PG,2023,63057
PG,2023,88183
PG,2023,59049
PG,2023,107372
PG,2023,109326
PG,2023,102105
PG,2023,75775
PG,2023,76490
PG,2023,63259
PG,2023,43084
PG,2023,105007
PG,2023,56542
PG,2023,88677
PG,2023,44117
PG,2023,100923
PG,2023,53285
PG,2023,63280
PG,2023,106867
PG,2023,54292
PG,2023,55531
PG,2023,103862
PG,2023,84370
PG,2023,77435
PG,2023,71253
PG,2023,68102
PG,2023,66392
PG,2023,57148
PG,2023,62111
PG,2023,58130
PG,2023,73189
PG,2023,61564
PG,2023,58707
PG,2023,68193
PG,2023,74529
PG,2023,63608
PG,2023,77949
PG,2023,104921
PG,2023,72332
PG,2023,70695
PG,2023,109372
PG,2023,78467
PG,2023,72362
PG,2023,80822
PG,2023,72802
PG,2023,65091
PG,2023,75740
PG,2023,79658
PG,2023,40781
PG,2023,66615
PG,2023,86632
PG,2023,85658
PG,2023,78293
PG,2023,65588
PG,2023,105099
PG,2023,105797
PG,2023,67757
PG,2023,71227
PG,2023,87061
PG,2023,58205
PG,2023,78664
PG,2023,60207
PG,2023,66787
PG,2023,109061
PG,2023,42315
PG,2023,54865
PG,2023,102681
PG,2023,62243
PG,2023,84133
PG,2023,83774
PG,2023,81350
PG,2023,107320
PG,2023,62194
PG,2023,73613
PG,2023,43696
PG,2023,80652
PG,2023,73449
PG,2023,84736
PG,2023,78691
PG,2023,82225
PG,2023,55948
PG,2023,78860
PG,2023,41143
PG,2023,63240
PG,2023,104416
PG,2023,56611
PG,2023,78715
PG,2023,66330
PG,2023,74182
PG,2023,69854
PG,2023,70823
PG,2023,108003
PG,2023,56648
PG,2023,105267
PG,2023,108607
PG,2023,56851
PG,2023,88570
PG,2023,57467
PG,2023,84640
PG,2023,81813
PG,2023,61570
PG,2023,89547
PG,2023,105512
PG,2023,79412
PG,2023,103171
PG,2023,82214
PG,2023,81325
